"","Team","Value","Squad size","Date"
"1","Hull City","€17.50m",29,"2012-04-15"
"2","Ipswich Town","€17.60m",24,"2012-04-15"
"3","Blackpool FC","€23.50m",28,"2012-04-15"
"4","Sunderland AFC","€114.25m",26,"2012-04-15"
"5","Shrewsbury Town","€3.68m",22,"2012-04-15"
"6","Charlton Athletic","€10.53m",27,"2012-04-15"
"7","Fleetwood Town","€875Th.",30,"2012-04-15"
"8","Milton Keynes Dons","€5.70m",22,"2012-04-15"
"9","Oxford United","€5.45m",27,"2012-04-15"
"10","Wigan Athletic","€73.00m",26,"2012-04-15"
"11","Swindon Town","€5.33m",31,"2012-04-15"
"12","Doncaster Rovers","€13.98m",30,"2012-04-15"
"13","Portsmouth FC","€13.75m",23,"2012-04-15"
"14","Burton Albion","€3.58m",30,"2012-04-15"
"15","Gillingham FC","€4.45m",29,"2012-04-15"
"16","Bristol Rovers","€5.05m",26,"2012-04-15"
"17","Plymouth Argyle","€4.93m",30,"2012-04-15"
"18","Northampton Town","€4.45m",25,"2012-04-15"
"19","Lincoln City","€2.18m",33,"2012-04-15"
"20","Peterborough United","€8.28m",19,"2012-04-15"
"21","Rochdale AFC","€4.68m",28,"2012-04-15"
"22","Crewe Alexandra","€1.25m",28,"2012-04-15"
"23","AFC Wimbledon","€825Th.",25,"2012-04-15"
"24","Accrington Stanley","€2.00m",22,"2012-04-15"
