"Team","Value","Squad size","Date"
"Liverpool FC","£216.18m",23,"2011-04-01"
"Manchester City","£330.08m",25,"2011-04-01"
"Chelsea FC","£367.65m",22,"2011-04-01"
"Manchester United","£337.23m",28,"2011-04-01"
"Tottenham Hotspur","£253.80m",26,"2011-04-01"
"Arsenal FC","£283.50m",26,"2011-04-01"
"Everton FC","£142.20m",19,"2011-04-01"
"Leicester City","£35.73m",28,"2011-04-01"
"Wolverhampton Wanderers","£66.65m",28,"2011-04-01"
"Aston Villa","£134.15m",24,"2011-04-01"
"West Ham United","£111.60m",30,"2011-04-01"
"Newcastle United","£83.68m",29,"2011-04-01"
"Brighton & Hove Albion","£5.69m",27,"2011-04-01"
"Southampton FC","£15.12m",30,"2011-04-01"
"Crystal Palace","£18.43m",29,"2011-04-01"
"Fulham FC","£88.88m",25,"2011-04-01"
"Leeds United","£22.61m",25,"2011-04-01"
"Sheffield United","£23.20m",35,"2011-04-01"
"Burnley FC","£33.82m",31,"2011-04-01"
"West Bromwich Albion","£68.63m",24,"2011-04-01"
