"Team","Value","Squad size","Date"
"Liverpool FC","£463.05m",29,"2017-11-01"
"Manchester City","£566.55m",21,"2017-11-01"
"Chelsea FC","£568.71m",26,"2017-11-01"
"Manchester United","£533.48m",25,"2017-11-01"
"Tottenham Hotspur","£495.90m",24,"2017-11-01"
"Arsenal FC","£457.20m",26,"2017-11-01"
"Everton FC","£301.50m",30,"2017-11-01"
"Leicester City","£219.15m",26,"2017-11-01"
"Wolverhampton Wanderers","£65.88m",27,"2017-11-01"
"Aston Villa","£69.98m",28,"2017-11-01"
"West Ham United","£194.31m",24,"2017-11-01"
"Newcastle United","£123.30m",27,"2017-11-01"
"Brighton & Hove Albion","£89.10m",28,"2017-11-01"
"Southampton FC","£230.04m",27,"2017-11-01"
"Crystal Palace","£171.54m",28,"2017-11-01"
"Fulham FC","£65.93m",24,"2017-11-01"
"Leeds United","£39.42m",25,"2017-11-01"
"Sheffield United","£9.92m",27,"2017-11-01"
"Burnley FC","£82.35m",25,"2017-11-01"
"West Bromwich Albion","£140.63m",22,"2017-11-01"
