"","Team","Value","Squad size","Date"
"1","Liverpool FC","€310.50m",25,"2015-05-01"
"2","Manchester City","€418.25m",23,"2015-05-01"
"3","Chelsea FC","€487.00m",25,"2015-05-01"
"4","Manchester United","€425.00m",25,"2015-05-01"
"5","Tottenham Hotspur","€262.75m",25,"2015-05-01"
"6","Arsenal FC","€387.75m",25,"2015-05-01"
"7","Everton FC","€179.50m",25,"2015-05-01"
"8","Leicester City","€62.75m",28,"2015-05-01"
"9","Wolverhampton Wanderers","€22.30m",26,"2015-05-01"
"10","Aston Villa","€105.50m",27,"2015-05-01"
"11","West Ham United","€119.75m",23,"2015-05-01"
"12","Newcastle United","€122.50m",28,"2015-05-01"
"13","Southampton FC","€189.25m",24,"2015-05-01"
"14","Brighton & Hove Albion","€20.40m",27,"2015-05-01"
"15","Fulham FC","€37.20m",34,"2015-05-01"
"16","Crystal Palace","€84.75m",27,"2015-05-01"
"17","Leeds United","€26.55m",30,"2015-05-01"
"18","Sheffield United","€9.45m",26,"2015-05-01"
"19","Burnley FC","€47.30m",23,"2015-05-01"
"20","West Bromwich Albion","€80.50m",22,"2015-05-01"
