"Team","Value","Squad size","Date"
"Liverpool FC","£329.63m",30,"2016-04-15"
"Manchester City","£451.58m",24,"2016-04-15"
"Chelsea FC","£440.78m",24,"2016-04-15"
"Manchester United","£373.28m",28,"2016-04-15"
"Tottenham Hotspur","£281.25m",22,"2016-04-15"
"Arsenal FC","£396.00m",28,"2016-04-15"
"Everton FC","£210.60m",27,"2016-04-15"
"Leicester City","£114.30m",23,"2016-04-15"
"Wolverhampton Wanderers","£22.23m",27,"2016-04-15"
"Aston Villa","£94.73m",25,"2016-04-15"
"West Ham United","£154.80m",25,"2016-04-15"
"Newcastle United","£163.35m",31,"2016-04-15"
"Brighton & Hove Albion","£31.28m",28,"2016-04-15"
"Southampton FC","£186.08m",26,"2016-04-15"
"Fulham FC","£34.52m",28,"2016-04-15"
"Crystal Palace","£113.18m",28,"2016-04-15"
"Leeds United","£21.33m",23,"2016-04-15"
"Sheffield United","£10.15m",27,"2016-04-15"
"Burnley FC","£40.28m",26,"2016-04-15"
"West Bromwich Albion","£90.90m",23,"2016-04-15"
