"Team","Value","Squad size","Date"
"Salford City","£585Th.",25,"2018-03-15"
"Bolton Wanderers","£20.30m",29,"2018-03-15"
"Oldham Athletic","£6.82m",28,"2018-03-15"
"Barrow AFC","£1.04m",19,"2018-03-15"
"Morecambe FC","£2.41m",27,"2018-03-15"
"Mansfield Town","£3.92m",29,"2018-03-15"
"Tranmere Rovers","£1.80m",31,"2018-03-15"
"Grimsby Town","£3.29m",31,"2018-03-15"
"Leyton Orient","£2.41m",33,"2018-03-15"
"Colchester United","£3.17m",24,"2018-03-15"
"Scunthorpe United","£6.08m",28,"2018-03-15"
"Bradford City","£4.97m",34,"2018-03-15"
"Port Vale FC","£2.09m",33,"2018-03-15"
"Crawley Town","£2.68m",24,"2018-03-15"
"Exeter City","£3.83m",33,"2018-03-15"
"Newport County","£1.85m",23,"2018-03-15"
"Southend United","£4.86m",28,"2018-03-15"
"Cheltenham Town","£2.48m",28,"2018-03-15"
"Cambridge United","£2.34m",25,"2018-03-15"
"Carlisle United","£2.70m",28,"2018-03-15"
"Stevenage FC","£2.00m",28,"2018-03-15"
"Forest Green Rovers","£2.27m",30,"2018-03-15"
"Walsall FC","£4.03m",24,"2018-03-15"
"Harrogate Town","£833Th.",25,"2018-03-15"
