"","Team","Value","Squad size","Date"
"1","Liverpool FC","€366.25m",30,"2016-03-15"
"2","Manchester City","€501.75m",24,"2016-03-15"
"3","Chelsea FC","€490.00m",25,"2016-03-15"
"4","Manchester United","€411.75m",27,"2016-03-15"
"5","Tottenham Hotspur","€312.50m",22,"2016-03-15"
"6","Arsenal FC","€440.00m",28,"2016-03-15"
"7","Everton FC","€234.00m",27,"2016-03-15"
"8","Leicester City","€127.10m",24,"2016-03-15"
"9","Wolverhampton Wanderers","€25.20m",27,"2016-03-15"
"10","Aston Villa","€105.25m",25,"2016-03-15"
"11","West Ham United","€172.00m",26,"2016-03-15"
"12","Newcastle United","€182.00m",32,"2016-03-15"
"13","Southampton FC","€206.75m",26,"2016-03-15"
"14","Brighton & Hove Albion","€32.55m",29,"2016-03-15"
"15","Fulham FC","€38.35m",28,"2016-03-15"
"16","Crystal Palace","€125.75m",28,"2016-03-15"
"17","Leeds United","€23.70m",23,"2016-03-15"
"18","Sheffield United","€11.88m",29,"2016-03-15"
"19","Burnley FC","€45.25m",30,"2016-03-15"
"20","West Bromwich Albion","€101.10m",24,"2016-03-15"
